name,detail_url,logo_url,slug,has_logo
Full Spectrum Extracts,https://www.leafly.com/brands/full-spectrum-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,full-spectrum-extracts,yes
Full Spectrum Zen,https://www.leafly.com/brands/full-spectrum-zen,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/UWNvrRJoRGqY46i71a4A_ZEN_LOGO_WHITE_BG.jpg,full-spectrum-zen,yes
Fuller Life Remedies,https://www.leafly.com/brands/fuller-life-remedies,https://leafly-public.imgix.net/brands/brand-placeholder.svg,fuller-life-remedies,yes
Fully Activated CBD,https://www.leafly.com/brands/fully-activated,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/syfAOz37QJCIBMq2fmaw_FullyActivatedNewLogoPNG.png,fully-activated,yes
Fully Baked Edibles,https://www.leafly.com/brands/fully-baked-edibles,https://leafly-public.imgix.net/brands/brand-placeholder.svg,fully-baked-edibles,yes
FullyMelted,https://www.leafly.com/brands/fullymelted,https://leafly-public.imgix.net/brands/brand-placeholder.svg,fullymelted,yes
Fume,https://www.leafly.com/brands/fume-extracts,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/sIPobKgdQb6EXHgHWVYd_Fume_Logo_Black.png,fume-extracts,yes
Fun Uncle,https://www.leafly.com/brands/fun-uncle,https://leafly-public.imgix.net/brands/brand-placeholder.svg,fun-uncle,yes
Functional Remedies,https://www.leafly.com/brands/functional-remedies,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/RQ92xRK8TE69lIJOjEqG_logo.jpg,functional-remedies,yes
Fundanna,https://www.leafly.com/brands/fundannacom,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/xObV7qGqTbCw3y6iA455_cann%20Plant.png,fundannacom,yes
Fungushead,https://www.leafly.com/brands/fungushead,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/8BDYTQoQ1eJhihxkGyJA_fh-logo-short.png,fungushead,yes
Funk Extracts,https://www.leafly.com/brands/funk-extracts,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/sTrLvXMRN2gfr2aTkM1Q_VINYL-PINK-RECORD-FUNK.png,funk-extracts,yes
Funky Extracts,https://www.leafly.com/brands/funky-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,funky-extracts,yes
Funky Farm Bros,https://www.leafly.com/brands/funky-farm-bros,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/KWFGURqvQhmAMIxYfiiF_Farm%20Crest.jpg,funky-farm-bros,yes
Funky Farms,https://www.leafly.com/brands/funky-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,funky-farms,yes
Funky Monkey Cannabis Co.,https://www.leafly.com/brands/funky-monkey,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/I7nchHCoTCOo7QcV2Qfd_Funky_Monkey_Leafly_Logo_SQ-06.png,funky-monkey,yes
Funky Town Farms,https://www.leafly.com/brands/funky-town-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,funky-town-farms,yes
FunkyFresh Cannabis,https://www.leafly.com/brands/funkyfresh-cannabis,https://leafly-public.imgix.net/brands/brand-placeholder.svg,funkyfresh-cannabis,yes
Funny Nuts,https://www.leafly.com/brands/funny-nuts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,funny-nuts,yes
Furna,https://www.leafly.com/brands/furna,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/fxefxX81S1uPtvxr2PRD_Furna-Primary-Logo.png,furna,yes
Fusion CBD Products,https://www.leafly.com/brands/fusion-cbd-products,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/pMA3HjOeSZK45I4C3P0W_fusion-cbd-logo-300px.jpg,fusion-cbd-products,yes
Fusion Coffee Beans,https://www.leafly.com/brands/fusion-coffee-beans,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/AIsu8eT5arQ3oPrzYGLw_fusion-coffee-beans.jpg,fusion-coffee-beans,yes
Fusion Vapors,https://www.leafly.com/brands/fusion-vapors,https://leafly-public.imgix.net/brands/brand-placeholder.svg,fusion-vapors,yes
Fuss & Friends,https://www.leafly.com/brands/fuss-friends,https://leafly-public.imgix.net/brands/brand-placeholder.svg,fuss-friends,yes
Futo,https://www.leafly.com/brands/futo,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/pn2Cx0J7TSqQvqrr744s_etsy-shop-icon-orig.jpg,futo,yes
Future Harvest,https://www.leafly.com/brands/future-harvest,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ovQBa5SHRgevNAMBZtlM_FHDvinnynutrients-1500x1500-blk.jpg,future-harvest,yes
Futurola,https://www.leafly.com/brands/futurola,"https://cdn.filepicker.io/api/file/Eq0l5eSWu8sN8gWedPQQ/convert?crop=0,0,400,400",futurola,yes
Fuze Extracts,https://www.leafly.com/brands/fuze-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,fuze-extracts,yes
Fwaygo Extracts,https://www.leafly.com/brands/fwaygo-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,fwaygo-extracts,yes
G Pen,https://www.leafly.com/brands/g-pen-grenco-science,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/UeK2xBLaS4qMLE43bCqv_G_Inside-Pen.jpg,g-pen-grenco-science,yes
G STIKS,https://www.leafly.com/brands/g-stiks,https://leafly-public.imgix.net/brands/brand-placeholder.svg,g-stiks,yes
G420,https://www.leafly.com/brands/g420,https://leafly-public.imgix.net/brands/brand-placeholder.svg,g420,yes
GAME UP® Nutrition,https://www.leafly.com/brands/game-up-nutrition,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Gc9D5C2xS7S4iPyjAfCH_C60573A3-8DA2-4F69-9289-002052E9CD0F.jpeg,game-up-nutrition,yes
GB Sciences,https://www.leafly.com/brands/gb-sciences,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gb-sciences,yes
GEAR Premium,https://www.leafly.com/brands/httpswestcoastgiftsca,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/TIgDsqsQCeUVUVv9NvEB_GEAR-Instagram%20icon_800x800.jpg,httpswestcoastgiftsca,yes
GENESIS PHARMS,https://www.leafly.com/brands/genesis-pharms,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/8NgjOODjTxOaWt4a4QDw_logo.jpg,genesis-pharms,yes
GFIVE Cultivation,https://www.leafly.com/brands/gfive-cultivation,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gfive-cultivation,yes
GFarmaLabs,https://www.leafly.com/brands/g-farma-labs,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/2Cc6CvdeRqCN5IW9PcXT_Screenshot%202017-04-10%2017.25.03.png,g-farma-labs,yes
GG Strains LLC,https://www.leafly.com/brands/gg-strains,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/BKoMiVTSwq8mYEvMZPKj_New-GGSTRAINS-PNG.png,gg-strains,yes
"GGS Structures, Inc",https://www.leafly.com/brands/ggs-structures-inc,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/S45NajyRFuRK4VNCyuog_photo.jpg,ggs-structures-inc,yes
GH Labs,https://www.leafly.com/brands/gh-labs,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gh-labs,yes
GHOXT,https://www.leafly.com/brands/ghoxt,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/x8Ni0hORgeLy4MLBkUWp_GhoxtLeafly4.jpg,ghoxt,yes
GKUA,https://www.leafly.com/brands/gkua,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gkua,yes
GLDBAGS,https://www.leafly.com/brands/gldbags,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/YZQtbhs6QLmIDPd1os0b_gldbg_logo_leaffly.png,gldbags,yes
GOAT extracts,https://www.leafly.com/brands/goat-extracts,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/GviRzUy6SCMgji9Zke0F_goatlogoheadleafly.png,goat-extracts,yes
GOOD BUDS,https://www.leafly.com/brands/good-buds,https://s3-us-west-2.amazonaws.com/leafly-public/Qve13v8RGWO5M2cGupku_efb99ea1-7316-4a08-8e30-f49b2160e363,good-buds,yes
GOOD LLC,https://www.leafly.com/brands/good-llc,https://leafly-public.imgix.net/brands/brand-placeholder.svg,good-llc,yes
GP Farms,https://www.leafly.com/brands/gp-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gp-farms,yes
GRAMSS,https://www.leafly.com/brands/gramss,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/OcyZ8ogSwi2PIG7AuTIw_ICON---Rround.png,gramss,yes
GRAV,https://www.leafly.com/brands/grav,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/vOElOqc2SO6Uy3t7GFou_o7zcvI1k_400x400.jpg,grav,yes
GROspot,https://www.leafly.com/brands/grospot,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/EeKdsnkLSia3latX3GQg_grospot-logo-los-angeles-ca-976.jpg,grospot,yes
GSRX,https://www.leafly.com/brands/gsrx,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gsrx,yes
GTI,https://www.leafly.com/brands/gti,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/6HTeSkIgTaG5kqjCIrvx_GTI.png,gti,yes
GTR Seeds / Oregon CBD,https://www.leafly.com/brands/oregon-cbd,https://s3-us-west-2.amazonaws.com/leafly-public/eLNAIEQAQ4O9l4PazAcH_a2e95502-707a-47ce-a8f8-a7b2e9b70c2e,oregon-cbd,yes
GaGa,https://www.leafly.com/brands/gaga-edibles,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/QJq5iQ3OSOeSwKTblIdW_17125404_1853526044870670_580164130804072448_n.jpg,gaga-edibles,yes
Gabriel,https://www.leafly.com/brands/gabriel,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/v8GJHtCjRhOSRQIyfLDU_gabriel-logo-white-3-copy33.png,gabriel,yes
Gage Cannabis Co.,https://www.leafly.com/brands/gage-cannabis-co,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/YJXu8nfBRzWQ6RSDAVXs_Leafly-Icon-Orange.jpg,gage-cannabis-co,yes
Gage Green Group,https://www.leafly.com/brands/gage-green-group,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/nZKjcS5jTTesD5zDmvFe_pasted_image_at_2017_07_05_09_45_am_360.png,gage-green-group,yes
Gaia Bounty,https://www.leafly.com/brands/gaia-bounty,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/4zl5s5gASKqdeiPM3Vlh_13147329_1530885130554291_5699212224003907676_o.jpg,gaia-bounty,yes
Gaia's Ganja Garden,https://www.leafly.com/brands/gaia-s-ganja-garden,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gaia-s-ganja-garden,yes
Galactic,https://www.leafly.com/brands/galactic,https://s3-us-west-2.amazonaws.com/leafly-public/5iWgVijkRMaIBpQN3hsk_37f6ec2c-6c78-41d5-a405-e4cacde6e067,galactic,yes
Galaxy,https://www.leafly.com/brands/galaxy,https://leafly-public.imgix.net/brands/brand-placeholder.svg,galaxy,yes
Galaxy Groves,https://www.leafly.com/brands/galaxygroves,https://s3-us-west-2.amazonaws.com/leafly-public/j7ShdluSyaJdV68H84aK_395adec0-af7f-486d-a17e-cfd4484ad3ab,galaxygroves,yes
Game of Zonk,https://www.leafly.com/brands/game-of-zonk,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/FCtEA4xUTaK32ZzmiJRg_zonk_overview_logo.png,game-of-zonk,yes
Gamer Packaging,https://www.leafly.com/brands/gamer-packaging,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/lONp6eszQ26n6VW4FeZu_GamerPkg_NewLogoFull%20v2.jpg,gamer-packaging,yes
Ganesh Vapes,https://www.leafly.com/brands/ganesh-vapes,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ganesh-vapes,yes
GangaSnap Cookies,https://www.leafly.com/brands/ganga-snap-cookies,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/iQmPsnoQSvauaAw8rAB2_19961256_974483876025781_5631111491765191577_n.jpg,ganga-snap-cookies,yes
Ganja Candy Factory,https://www.leafly.com/brands/ganja-candy-factory,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ganja-candy-factory,yes
Ganja Consulting,https://www.leafly.com/brands/ganja-consulting,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/jEGFQxp8SFyZjcrXYX4Q_11831732_1036317163045935_6769233258129007530_n.jpg,ganja-consulting,yes
Ganja Gang Designs,https://www.leafly.com/brands/ganja-gang-designs,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/USVOz0aRdWqxOcS8SM91_yoyoyo.png,ganja-gang-designs,yes
Ganja Gold,https://www.leafly.com/brands/ganja-gold,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/n8HS7yRU20pvWwNBW5Eg_1200ppi.png,ganja-gold,yes
Ganja Goo,https://www.leafly.com/brands/ganja-goo,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ganja-goo,yes
Ganja Grindz Coffee Company,https://www.leafly.com/brands/ganja-grindz-coffee-company,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/gVFv67TSKSWS4FXIHFm7_Ganja%20Grindz%20Circle%20Logo.png,ganja-grindz-coffee-company,yes
Ganja Guru,https://www.leafly.com/brands/ganja-guru,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ganja-guru,yes
Ganja Mojo,https://www.leafly.com/brands/ganja-mojo,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ganja-mojo,yes
GanjaEats,https://www.leafly.com/brands/ganjaeats,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/6UQACORQEuiqg2iHKiZg_GanjaEats_2.jpg,ganjaeats,yes
GanjaFlip,https://www.leafly.com/brands/ganjaflip,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ganjaflip,yes
Ganjawash,https://www.leafly.com/brands/ganjawash,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/2uUP4kEHSoCYWubVJYgX_Ganjawash15.jpg,ganjawash,yes
Ganjily,https://www.leafly.com/brands/ganjily,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ganjily,yes
Ganjly,https://www.leafly.com/brands/ganjly,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ganjly,yes
Garcia Hand Picked,https://www.leafly.com/brands/garcia-hand-picked,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/31HbJtpATfKtwkFD0d9S_Screen%20Shot%202020-11-05%20at%204.59.52%20PM.png,garcia-hand-picked,yes
Garcia's Cannabis Farm,https://www.leafly.com/brands/garcia-s-cannabis-farm,https://leafly-public.imgix.net/brands/brand-placeholder.svg,garcia-s-cannabis-farm,yes
Garden First Cannabis,https://www.leafly.com/brands/garden-first-cannabis,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/O74sVbprRIS5QZmjwgn5_Garden%20First%20Logo.png,garden-first-cannabis,yes
Garden Greens,https://www.leafly.com/brands/garden-greens,https://leafly-public.imgix.net/brands/brand-placeholder.svg,garden-greens,yes
Garden Of Weedn,https://www.leafly.com/brands/garden-of-weedn,https://leafly-public.imgix.net/brands/brand-placeholder.svg,garden-of-weedn,yes
Garden Om Hemp Co.,https://www.leafly.com/brands/garden-om-hemp-co,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/cmcFkAhyTJGhm4H5Y9MH_Group.png,garden-om-hemp-co,yes
Garden Remedies,https://www.leafly.com/brands/garden-remedies-brand,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/wuSiiRGZSZeMDghffwFS_TThSWbwX_400x400.jpg,garden-remedies-brand,yes
Garden Society,https://www.leafly.com/brands/garden-society,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/h2MMxgKRTmk5EkMbFvDw_static1.squarespace.png,garden-society,yes
Garden State Banana,https://www.leafly.com/brands/garden-state-banana,https://leafly-public.imgix.net/brands/brand-placeholder.svg,garden-state-banana,yes
Garden of Eden,https://www.leafly.com/brands/garden-of-eden,https://leafly-public.imgix.net/brands/brand-placeholder.svg,garden-of-eden,yes
Garden of Green Seedbank,https://www.leafly.com/brands/garden-of-green-seedbank,https://leafly-public.imgix.net/brands/brand-placeholder.svg,garden-of-green-seedbank,yes
Garden of the Gods,https://www.leafly.com/brands/garden-of-the-gods,https://leafly-public.imgix.net/brands/brand-placeholder.svg,garden-of-the-gods,yes
Gardeners,https://www.leafly.com/brands/gardeners,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gardeners,yes
Gardens Ablaze Seeds,https://www.leafly.com/brands/gardens-ablaze-seeds,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gardens-ablaze-seeds,yes
Gardens of Weeden,https://www.leafly.com/brands/gardens-of-weeden,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ApxXDtYpSju12IhRL67c_preview-full-Screen%20Shot%202016-02-19%20at%201.46.26%20PM.png,gardens-of-weeden,yes
Garrison Lane,https://www.leafly.com/brands/garrison-lane,https://leafly-public.imgix.net/brands/brand-placeholder.svg,garrison-lane,yes
Gas Pump Farms,https://www.leafly.com/brands/gas-pump-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gas-pump-farms,yes
Gas Station Extractions,https://www.leafly.com/brands/gas-station-extractions,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/b9Ad2bQqRr6KhutkKw18_IMG_7902.JPG,gas-station-extractions,yes
Gas'd Up DC,https://www.leafly.com/brands/gasd-up-dc,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/0g14gKRTQDysVxL5OhVz_final.jpg,gasd-up-dc,yes
Gasland Farms,https://www.leafly.com/brands/gasland-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gasland-farms,yes
Gasman Extracts,https://www.leafly.com/brands/gasman-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gasman-extracts,yes
Gass Extracts,https://www.leafly.com/brands/gass-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gass-extracts,yes
Gaston Weed Company,https://www.leafly.com/brands/gaston-weed-company,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gaston-weed-company,yes
Gasworks Garden,https://www.leafly.com/brands/gasworks-garden,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gasworks-garden,yes
Gavita-Holland,https://www.leafly.com/brands/gavita-holland,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ZLbsWoQIRbSqnDJj3KKY_download.png,gavita-holland,yes
Geek Farms,https://www.leafly.com/brands/geek-farms,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/qumHUgIAS1mGtQuni7DT_social%20logo.jpg,geek-farms,yes
Gelato Seeds,https://www.leafly.com/brands/gelatoseeds,https://s3-us-west-2.amazonaws.com/leafly-public/j5Fy20qlRfqLL6ukTx0H_03ad2c7e-7508-49af-a01c-b0b5f5cf1469,gelatoseeds,yes
Gem + Jane,https://www.leafly.com/brands/gem-jane,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gem-jane,yes
Gem Stoned,https://www.leafly.com/brands/gem-stoned,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gem-stoned,yes
Gem Stonz Botanicals,https://www.leafly.com/brands/gem-stonz-botanicals,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/TY6IFXVT66BvQsiWuSdv_gems.jpg,gem-stonz-botanicals,yes
GemmaCert,https://www.leafly.com/brands/gemmacert,https://leafly-public.imgix.net/brands/brand-placeholder.svg,gemmacert,yes
Gemstone Cannabis,https://www.leafly.com/brands/ruby-sweets,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/i9xZs8CjSGClpUMPgSvd_GEM.RGB_G.Icon.Silver.Leafly.png,ruby-sweets,yes
Gen!usTHC,https://www.leafly.com/brands/geniusthc,https://leafly-public.imgix.net/brands/brand-placeholder.svg,geniusthc,yes
Genehtik Seeds,https://www.leafly.com/brands/genehtik-seeds,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/JLWqyir4RmGxW9tSTLGA_genehtik%20logo.jpg,genehtik-seeds,yes
General Admission,https://www.leafly.com/brands/general-admission,https://leafly-public.imgix.net/brands/brand-placeholder.svg,general-admission,yes
